filename,umap_x,umap_y,cluster_id
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site2_TRITC_Day1.png,-6.795818,-4.285845,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site2_TRITC_Day2.png,-6.489933,-3.8751538,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site3_FITC_Day0.png,-6.893764,-2.0446782,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site3_FITC_Day1.png,-8.3298,-1.5598862,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site3_FITC_Day2.png,-8.283255,2.917483,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site3_Hoechst.png,16.930004,5.2557015,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site3_TRITC_Day0.png,-6.7895055,-2.1634746,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site3_TRITC_Day1.png,-8.131247,-2.0349526,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site3_TRITC_Day2.png,-8.391174,2.755926,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site4_FITC_Day0.png,-5.932095,-2.6742818,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site4_FITC_Day1.png,-6.06254,-5.1928277,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site4_FITC_Day2.png,-8.161113,3.3751655,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site4_Hoechst.png,16.041204,3.5634818,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site4_TRITC_Day0.png,-6.0370317,-2.6817093,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site4_TRITC_Day1.png,-6.202613,-5.0347066,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site4_TRITC_Day2.png,-8.206146,3.367556,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site1_FITC_Day0.png,-5.499169,-3.1040978,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site1_FITC_Day1.png,-4.2793927,-5.8788066,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site1_FITC_Day2.png,-8.167183,3.0065093,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site1_Hoechst.png,14.106114,-0.80278915,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site1_TRITC_Day0.png,-5.672724,-3.1737359,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site1_TRITC_Day1.png,-4.2516522,-5.9076104,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site1_TRITC_Day2.png,-8.185966,2.9945107,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site2_FITC_Day0.png,-6.4074225,-2.3432882,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site2_FITC_Day1.png,-6.714414,-2.3568952,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site2_FITC_Day2.png,-9.032098,0.6026094,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site2_Hoechst.png,15.471637,2.3722892,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site2_TRITC_Day0.png,-6.4309216,-2.4017844,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site2_TRITC_Day1.png,-6.732458,-2.406807,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site2_TRITC_Day2.png,-9.026804,0.5242786,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site3_FITC_Day0.png,-5.6854777,-2.9506574,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site3_FITC_Day1.png,-5.937629,-4.5578833,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site3_FITC_Day2.png,-8.115525,1.8728341,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site3_Hoechst.png,16.71087,4.6904316,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site3_TRITC_Day0.png,-5.737022,-3.0405288,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site3_TRITC_Day1.png,-5.961782,-4.5827894,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site3_TRITC_Day2.png,-8.125281,1.6480083,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site4_FITC_Day0.png,-6.269474,-3.7333431,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site4_FITC_Day1.png,-8.2365885,1.363714,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site4_FITC_Day2.png,-7.8812184,2.9654481,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site4_Hoechst.png,16.63339,5.3260756,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site4_TRITC_Day0.png,-6.322856,-3.6854935,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site4_TRITC_Day1.png,-8.305201,1.1976316,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site4_TRITC_Day2.png,-8.025264,2.8715606,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site1_FITC_Day0.png,-5.042535,-1.4180043,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site1_FITC_Day1.png,-5.031232,-1.4127847,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site1_FITC_Day2.png,-6.2160215,4.209345,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site1_Hoechst.png,14.237671,-0.5916377,0
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site1_TRITC_Day0.png,-3.072555,7.467404,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site1_TRITC_Day2.png,-8.308257,-1.1601696,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site1_TRITC_Day1.png,-4.1266804,6.754455,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site2_FITC_Day0.png,-4.066469,-3.9218655,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site2_FITC_Day1.png,-6.3362365,-2.4140754,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site2_FITC_Day2.png,-3.4292846,6.3378243,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site2_Hoechst.png,15.349506,2.1003609,0
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site2_TRITC_Day0.png,-4.9253473,4.1706533,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site2_TRITC_Day1.png,-4.9367075,5.007634,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site2_TRITC_Day2.png,-7.69787,2.7911289,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site3_FITC_Day0.png,-6.120797,-1.5812808,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site3_FITC_Day1.png,-8.052432,0.16454983,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site3_FITC_Day2.png,-5.212395,3.6803868,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site3_Hoechst.png,16.188486,4.496046,0
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site3_TRITC_Day0.png,-5.0898314,4.8861794,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site3_TRITC_Day1.png,-5.3169723,5.240323,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site3_TRITC_Day2.png,-5.4243855,-5.445327,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site4_FITC_Day0.png,-4.4261136,-3.7126691,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site4_FITC_Day1.png,-7.330905,2.6793573,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site4_FITC_Day2.png,-5.6625004,5.4793673,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site4_Hoechst.png,16.96493,5.8916235,0
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site4_TRITC_Day0.png,-4.8978987,4.3895373,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site4_TRITC_Day1.png,-4.060863,6.054625,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site4_TRITC_Day2.png,-8.246906,2.9663436,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site1_FITC_Day0.png,-3.6775525,-4.922285,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site1_FITC_Day1.png,-5.983278,-2.2419593,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site1_FITC_Day2.png,-6.604776,3.5186388,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site1_Hoechst.png,14.895338,0.687509,0
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site1_TRITC_Day0.png,-4.3939996,-3.589443,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site1_TRITC_Day1.png,-5.406876,2.9117975,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site1_TRITC_Day2.png,-8.315805,0.3253994,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site2_FITC_Day0.png,-1.1933626,-6.7462435,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site2_FITC_Day1.png,-6.675033,-1.9604375,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site2_FITC_Day2.png,-6.142315,5.209601,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site2_Hoechst.png,14.59188,0.06318308,0
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site2_TRITC_Day0.png,-4.2524757,-2.3027158,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site2_TRITC_Day1.png,-5.5023727,3.1088068,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site2_TRITC_Day2.png,-7.675817,3.8612876,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site3_FITC_Day0.png,-5.208887,-3.3453548,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site3_FITC_Day1.png,-8.377947,2.261146,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site3_FITC_Day2.png,-6.0602193,5.132255,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site3_Hoechst.png,16.688448,5.6822615,0
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site3_TRITC_Day0.png,-5.1222124,-2.0945537,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site3_TRITC_Day1.png,-6.294621,4.6828012,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site3_TRITC_Day2.png,-8.388898,2.1327865,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site4_FITC_Day0.png,-7.362842,-1.2545761,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site4_FITC_Day1.png,-7.7668085,0.64327735,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site4_FITC_Day2.png,-7.3619633,3.428288,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site4_Hoechst.png,16.653946,4.413436,0
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site4_TRITC_Day0.png,-6.921326,0.57147986,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site4_TRITC_Day1.png,-5.308229,5.166238,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site4_TRITC_Day2.png,-8.490431,2.2464118,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site1_FITC_Day0.png,-3.9993021,-4.2641025,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site1_FITC_Day1.png,-7.845376,0.018819809,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site1_FITC_Day2.png,-6.2556605,-4.50372,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site1_Hoechst.png,14.995974,1.1166325,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site1_TRITC_Day0.png,-4.0804667,-4.3233185,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site1_TRITC_Day1.png,-7.7021813,0.25865984,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site1_TRITC_Day2.png,-5.953995,-4.6261597,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site2_FITC_Day0.png,-4.336663,-4.257562,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site2_FITC_Day1.png,-3.539955,-5.2076464,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site2_FITC_Day2.png,-8.683303,2.4220703,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site2_Hoechst.png,15.195003,1.6757836,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site2_TRITC_Day0.png,-4.234856,-4.544841,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site2_TRITC_Day1.png,-3.5701075,-4.996643,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site2_TRITC_Day2.png,-8.639115,2.546879,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site3_FITC_Day0.png,-3.8371837,-4.91589,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site3_FITC_Day1.png,-8.998576,0.5167055,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site3_FITC_Day2.png,-8.679809,1.6193931,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site3_Hoechst.png,16.577894,4.8118134,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site3_TRITC_Day0.png,-3.9493968,-4.966494,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site3_TRITC_Day1.png,-8.878406,0.59677213,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site3_TRITC_Day2.png,-8.666479,2.396499,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site4_FITC_Day0.png,-6.0970263,-3.2414231,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site4_FITC_Day1.png,-8.415466,-0.5567728,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site4_FITC_Day2.png,-7.6974735,-2.930466,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site4_Hoechst.png,16.879814,4.9628906,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site4_TRITC_Day0.png,-6.1437345,-3.1449585,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site4_TRITC_Day1.png,-8.21928,-1.2399788,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site4_TRITC_Day2.png,-7.617863,-3.0174377,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site1_FITC_Day0.png,-4.3727245,-4.2684445,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site1_FITC_Day1.png,-3.7144117,-6.2466354,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site1_FITC_Day2.png,-7.601671,-2.405947,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site1_Hoechst.png,15.080536,1.90613,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site1_TRITC_Day0.png,-4.4530287,-4.420839,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site1_TRITC_Day1.png,-3.0799673,-6.4209056,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site1_TRITC_Day2.png,-7.454813,-2.8886433,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site2_FITC_Day0.png,-3.0024455,-5.2453756,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site2_FITC_Day1.png,-5.993216,-3.3956962,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site2_FITC_Day2.png,-8.596876,0.9085976,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site2_Hoechst.png,15.300825,1.7230424,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site2_TRITC_Day0.png,-3.0345178,-5.2376423,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site2_TRITC_Day1.png,-5.8898463,-3.4690197,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site2_TRITC_Day2.png,-8.488327,0.5437663,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site3_FITC_Day0.png,-3.757625,-6.209663,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site3_FITC_Day1.png,-8.9585285,1.2104839,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site3_FITC_Day2.png,-8.804438,1.6107383,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site3_Hoechst.png,16.914154,5.4105787,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site3_TRITC_Day0.png,-6.397853,-3.5492222,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site3_TRITC_Day1.png,-8.499152,-0.98127836,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site3_TRITC_Day2.png,-8.879201,1.1044227,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site4_FITC_Day0.png,-6.960579,-1.6227123,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site4_FITC_Day1.png,-7.7670712,-0.6585632,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site4_FITC_Day2.png,-8.941154,-0.11236994,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site4_Hoechst.png,16.087383,4.075993,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site4_TRITC_Day0.png,-7.112393,-1.3786266,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site4_TRITC_Day1.png,-7.690638,-0.84913963,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site4_TRITC_Day2.png,-8.618998,-1.106962,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site1_FITC_Day0.png,-2.6567724,8.44194,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site1_FITC_Day1.png,-5.765368,-2.1369007,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site1_FITC_Day2.png,-3.7586267,6.1020346,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site1_Hoechst.png,14.224917,-0.6242777,0
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site1_TRITC_Day0.png,-2.8375785,8.46757,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site1_TRITC_Day1.png,-3.441723,7.0763526,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site1_TRITC_Day2.png,-7.8045783,3.005252,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site2_FITC_Day0.png,-1.9215676,-6.1270847,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site2_FITC_Day1.png,-5.1262474,-2.756792,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site2_FITC_Day2.png,-5.875482,5.232119,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site2_Hoechst.png,14.833963,0.89468616,0
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site2_TRITC_Day0.png,-4.897028,3.1262643,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site2_TRITC_Day1.png,-4.868355,4.371749,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site2_TRITC_Day2.png,-8.750378,0.41284722,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site3_FITC_Day0.png,-5.4609365,4.5065303,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site3_FITC_Day1.png,-8.337142,2.105047,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site3_FITC_Day2.png,-3.620729,6.0954924,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site3_Hoechst.png,16.588148,4.8706026,0
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site3_TRITC_Day0.png,-2.3263755,8.234448,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site3_TRITC_Day1.png,-4.982309,4.844201,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site3_TRITC_Day2.png,-7.382456,4.2243304,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site4_FITC_Day0.png,-7.782482,0.21979095,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site4_FITC_Day1.png,-7.7829823,2.8510728,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site4_FITC_Day2.png,-5.7372828,5.4038243,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site4_Hoechst.png,16.80752,6.260023,0
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site4_TRITC_Day0.png,-5.189787,3.9928143,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site4_TRITC_Day1.png,-5.4104853,5.2906117,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site4_TRITC_Day2.png,-7.672476,3.8660583,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site1_FITC_Day0.png,-4.728224,-2.771125,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site1_FITC_Day1.png,-4.8488493,-3.649172,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site1_FITC_Day2.png,-7.941286,0.46220058,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site1_Hoechst.png,14.959023,1.634294,0
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site1_TRITC_Day0.png,-4.46691,6.1171885,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site1_TRITC_Day1.png,-4.702124,-1.7130284,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site1_TRITC_Day2.png,-8.10201,-2.0783863,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site2_FITC_Day0.png,-1.1772518,-6.745835,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site2_FITC_Day1.png,-6.1979914,-2.6516485,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site2_FITC_Day2.png,-6.2594123,5.140573,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site2_Hoechst.png,14.932257,1.1248949,0
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site2_TRITC_Day0.png,-4.1935606,-2.355845,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site2_TRITC_Day1.png,-6.0871916,-0.31762722,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site2_TRITC_Day2.png,-8.356841,3.2564797,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site3_FITC_Day0.png,-7.8298783,-0.018814618,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site3_FITC_Day1.png,-8.4579735,1.4288778,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site3_FITC_Day2.png,-8.364429,0.8691564,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site3_Hoechst.png,16.89092,6.007731,0
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site3_TRITC_Day0.png,-7.1720552,0.7018885,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site3_TRITC_Day1.png,-7.3472033,2.395618,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site3_TRITC_Day2.png,-7.9940658,-2.6317282,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site4_FITC_Day0.png,-6.7231975,-3.5863235,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site4_FITC_Day1.png,-8.300479,1.6576879,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site4_FITC_Day2.png,-6.7386956,4.1150126,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site4_Hoechst.png,16.557434,5.3068676,0
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site4_TRITC_Day0.png,-7.080161,0.44783705,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site4_TRITC_Day1.png,-5.678194,4.4011974,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site4_TRITC_Day2.png,-8.930062,0.9424022,1
NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site1_FITC_Day0.png,-1.1543915,-6.7431865,1
NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site1_FITC_Day1.png,-5.210426,2.7872577,1
NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site1_FITC_Day2.png,-8.948204,-0.15718412,1
NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site1_Hoechst.png,14.120135,-0.7867261,0
NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site1_TRITC_Day0.png,-1.6070216,-6.298799,1
NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site1_TRITC_Day1.png,-5.6342893,-3.2933235,1
NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site1_TRITC_Day2.png,-7.7384458,2.0011551,1
NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site2_FITC_Day0.png,-6.8835573,-2.1374292,1
NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site2_FITC_Day1.png,-5.554605,2.904903,1
NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site2_FITC_Day2.png,-8.129234,-2.2830966,1
NCI Images/breast/bt549/nybd1/NYBD1-G9_250nM_BT549_site2_Hoechst.png,15.796698,3.1297436,0
