filename,umap_x,umap_y,final_cluster_id
NCI Images/breast/bt549/nybd1/NYBD1-G2_250nM_BT549_site4_TRITC_Day0.png,3.008139,-3.6545448,0
NCI Images/breast/bt549/nybd1/NYBD1-G2_250nM_BT549_site4_TRITC_Day1.png,4.945029,-4.8643584,0
NCI Images/breast/bt549/nybd1/NYBD1-G2_250nM_BT549_site4_TRITC_Day2.png,-4.468024,0.7033781,0
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site1_FITC_Day0.png,1.174274,-2.0497088,0
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site1_FITC_Day1.png,-4.4997535,1.052413,0
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site1_FITC_Day2.png,-3.3525903,-1.571747,0
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site1_TRITC_Day0.png,10.697542,-3.6094506,0
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site1_TRITC_Day1.png,2.4888792,-4.5654674,0
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site1_TRITC_Day2.png,-4.5807567,1.1164119,0
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site2_FITC_Day0.png,1.0424186,-1.8433571,0
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site2_FITC_Day1.png,-2.1675303,-0.8417045,0
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site2_FITC_Day2.png,-3.9157593,-0.79675287,0
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site2_TRITC_Day0.png,7.7186017,-3.8601513,0
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site2_TRITC_Day1.png,8.054592,-4.4517775,-1
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site2_TRITC_Day2.png,-4.6118546,1.1428179,0
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site3_FITC_Day0.png,-4.546096,1.0962325,0
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site3_FITC_Day1.png,-4.526662,1.0783937,0
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site3_FITC_Day2.png,-4.336875,0.34438044,0
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site3_TRITC_Day0.png,2.5004086,-4.268461,0
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site3_TRITC_Day1.png,-1.1234628,-2.6061277,0
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site3_TRITC_Day2.png,-4.572011,1.1051086,0
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site4_FITC_Day0.png,-4.4723988,1.0391146,0
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site4_FITC_Day1.png,-4.5002866,1.0124456,0
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site4_FITC_Day2.png,-2.5250707,-1.6740896,0
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site4_TRITC_Day0.png,1.7107365,-2.6809378,0
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site4_TRITC_Day1.png,-2.19104,-1.0112555,0
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site4_TRITC_Day2.png,-4.5592017,1.1021788,0
NCI Images/breast/bt549/nybd1/NYBD1-G3_250nM_BT549_site1_FITC_Day1.png,-0.82995784,-1.388501,-1
NCI Images/breast/bt549/nybd1/NYBD1-G3_250nM_BT549_site1_FITC_Day2.png,-2.1090612,-2.5601447,0
NCI Images/breast/bt549/nybd1/NYBD1-G3_250nM_BT549_site1_TRITC_Day0.png,6.3522644,-2.031654,-1
NCI Images/breast/bt549/nybd1/NYBD1-G3_250nM_BT549_site2_FITC_Day1.png,1.7288114,-1.8831307,0
NCI Images/breast/bt549/nybd1/NYBD1-G3_250nM_BT549_site2_FITC_Day2.png,5.243263,-4.6902375,0
NCI Images/breast/bt549/nybd1/NYBD1-G3_250nM_BT549_site2_TRITC_Day0.png,11.426921,-2.525333,0
NCI Images/breast/bt549/nybd1/NYBD1-G3_250nM_BT549_site2_TRITC_Day2.png,1.8811913,-3.484969,0
NCI Images/breast/bt549/nybd1/NYBD1-G3_250nM_BT549_site3_FITC_Day1.png,9.833376,-2.767495,0
NCI Images/breast/bt549/nybd1/NYBD1-G3_250nM_BT549_site3_FITC_Day2.png,8.868159,-2.8500938,0
NCI Images/breast/bt549/nybd1/NYBD1-G3_250nM_BT549_site3_TRITC_Day0.png,3.7341526,-2.0886242,0
NCI Images/breast/bt549/nybd1/NYBD1-G3_250nM_BT549_site3_TRITC_Day2.png,7.493374,-2.2549524,0
NCI Images/breast/bt549/nybd1/NYBD1-G3_250nM_BT549_site4_FITC_Day1.png,10.537419,-3.8947604,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_250nM_BT549_site4_FITC_Day2.png,0.5054582,-3.5831962,0
NCI Images/breast/bt549/nybd1/NYBD1-G3_250nM_BT549_site4_TRITC_Day0.png,10.654329,-2.4414518,0
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site1_FITC_Day1.png,4.2411036,-1.936181,0
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site1_FITC_Day2.png,4.83549,-4.419978,0
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site1_TRITC_Day0.png,3.996317,-1.9616523,-1
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site1_TRITC_Day2.png,-0.54230636,-1.8137113,-1
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site2_FITC_Day1.png,5.058423,-2.723725,0
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site2_FITC_Day2.png,5.1990647,-4.677585,0
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site2_TRITC_Day0.png,9.513969,-2.2598088,0
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site2_TRITC_Day2.png,1.9985756,-3.5748048,0
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site3_FITC_Day1.png,4.957457,-3.1439538,0
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site3_TRITC_Day0.png,10.533606,-3.170045,0
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site3_TRITC_Day1.png,1.7798133,-1.8989825,0
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site3_TRITC_Day2.png,0.6901432,-3.1130047,0
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site4_FITC_Day0.png,4.3525753,-2.416971,0
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site4_FITC_Day1.png,6.5991464,-3.7823782,0
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site4_FITC_Day2.png,10.17551,-4.242615,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site4_TRITC_Day0.png,8.255881,-3.4278045,-1
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site4_TRITC_Day1.png,4.2285557,-3.379485,-1
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site4_TRITC_Day2.png,2.6381023,-3.3966644,0
NCI Images/breast/bt549/nybd1/NYBD1-G4_250nM_BT549_site2_FITC_Day1.png,-0.607662,-1.675796,-1
NCI Images/breast/bt549/nybd1/NYBD1-G4_250nM_BT549_site2_FITC_Day2.png,6.244627,-3.6765363,0
NCI Images/breast/bt549/nybd1/NYBD1-G4_250nM_BT549_site3_FITC_Day1.png,-0.11530558,-1.9469864,0
NCI Images/breast/bt549/nybd1/NYBD1-G4_250nM_BT549_site3_FITC_Day2.png,3.3666368,-3.940089,0
NCI Images/breast/bt549/nybd1/NYBD1-G4_250nM_BT549_site4_TRITC_Day0.png,0.7083283,-1.7076429,0
NCI Images/breast/bt549/nybd1/NYBD1-G4_500nM_BT549_site1_FITC_Day0.png,7.206775,-2.0932927,0
NCI Images/breast/bt549/nybd1/NYBD1-G4_500nM_BT549_site1_FITC_Day1.png,-0.31589934,-1.3498644,-1
NCI Images/breast/bt549/nybd1/NYBD1-G4_500nM_BT549_site1_FITC_Day2.png,-2.6947155,-0.7372989,0
NCI Images/breast/bt549/nybd1/NYBD1-G4_500nM_BT549_site1_TRITC_Day0.png,9.223068,-2.4717114,0
NCI Images/breast/bt549/nybd1/NYBD1-G4_500nM_BT549_site2_FITC_Day1.png,3.1160872,-2.0122588,-1
NCI Images/breast/bt549/nybd1/NYBD1-G4_500nM_BT549_site2_FITC_Day2.png,8.676752,-4.5462594,0
NCI Images/breast/bt549/nybd1/NYBD1-G4_500nM_BT549_site2_TRITC_Day0.png,6.639002,-2.5734327,0
NCI Images/breast/bt549/nybd1/NYBD1-G4_500nM_BT549_site2_TRITC_Day2.png,3.415717,-3.9522955,0
NCI Images/breast/bt549/nybd1/NYBD1-G4_500nM_BT549_site3_FITC_Day1.png,9.423762,-4.1041846,-1
NCI Images/breast/bt549/nybd1/NYBD1-G4_500nM_BT549_site3_FITC_Day2.png,1.4256984,-3.3962429,0
NCI Images/breast/bt549/nybd1/NYBD1-G4_500nM_BT549_site3_TRITC_Day0.png,10.093721,-2.5057178,-1
NCI Images/breast/bt549/nybd1/NYBD1-G4_500nM_BT549_site4_FITC_Day0.png,2.4691827,-2.1569562,0
NCI Images/breast/bt549/nybd1/NYBD1-G4_500nM_BT549_site4_FITC_Day1.png,-0.22265495,-3.1344187,0
NCI Images/breast/bt549/nybd1/NYBD1-G4_500nM_BT549_site4_FITC_Day2.png,0.35927266,-3.5609465,0
NCI Images/breast/bt549/nybd1/NYBD1-G4_500nM_BT549_site4_TRITC_Day0.png,5.760815,-3.5731566,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site1_FITC_Day0.png,5.377266,-2.4931576,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site1_FITC_Day1.png,5.9350834,-3.8227115,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site1_FITC_Day2.png,-2.4877923,-1.8471768,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site1_TRITC_Day0.png,5.2946434,-2.6407216,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site1_TRITC_Day1.png,6.169412,-3.980171,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site1_TRITC_Day2.png,-2.3328397,-2.171769,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site2_FITC_Day0.png,10.428923,-3.2565525,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site2_FITC_Day1.png,5.365009,-4.9995546,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site2_FITC_Day2.png,5.380958,-4.488754,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site2_TRITC_Day0.png,10.580666,-3.338587,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site2_TRITC_Day1.png,5.476182,-5.050086,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site2_TRITC_Day2.png,5.313796,-4.4943423,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site3_FITC_Day0.png,3.2507567,-3.0401485,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site3_FITC_Day1.png,1.5620354,-4.276044,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site3_FITC_Day2.png,-3.1922889,-0.9004414,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site3_TRITC_Day0.png,3.439967,-3.0731554,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site3_TRITC_Day1.png,2.0451612,-4.48701,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site3_TRITC_Day2.png,-3.1178827,-1.0750389,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site4_FITC_Day0.png,4.5817327,-2.6600933,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site4_FITC_Day1.png,6.629513,-5.339137,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site4_FITC_Day2.png,-3.7782052,-0.75345504,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site4_TRITC_Day0.png,4.5564184,-2.8686736,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site4_TRITC_Day1.png,6.4982476,-5.2926435,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site4_TRITC_Day2.png,-3.7869442,-0.7650421,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site1_FITC_Day0.png,5.5194206,-2.7041588,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site1_FITC_Day1.png,9.082644,-4.249428,-1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site1_FITC_Day2.png,-3.2339704,-0.6665772,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site1_TRITC_Day0.png,5.392017,-2.7791896,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site1_TRITC_Day1.png,9.242995,-4.285137,-1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site1_TRITC_Day2.png,-3.2079713,-0.80556595,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site2_FITC_Day0.png,3.8686266,-2.8555558,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site2_FITC_Day1.png,3.5838797,-3.23244,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site2_FITC_Day2.png,-1.2134165,-3.3892794,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site2_TRITC_Day0.png,3.866934,-2.9797103,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site2_TRITC_Day1.png,3.5234613,-3.4064052,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site2_TRITC_Day2.png,-1.2594645,-3.3666534,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site3_FITC_Day0.png,5.3531103,-2.6892157,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site3_FITC_Day1.png,6.331226,-4.470966,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site3_FITC_Day2.png,-1.834506,-1.1915908,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site3_TRITC_Day0.png,5.3569703,-2.6760955,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site3_TRITC_Day1.png,6.2997117,-4.5023894,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site3_TRITC_Day2.png,-1.7201715,-1.3017799,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site4_FITC_Day0.png,5.243897,-3.9151974,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site4_FITC_Day1.png,-1.5009614,-1.773005,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site4_FITC_Day2.png,-2.9618552,-0.59565413,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site4_TRITC_Day0.png,5.131813,-3.9593415,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site4_TRITC_Day1.png,-1.3907536,-2.0481982,0
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site4_TRITC_Day2.png,-2.876228,-0.64945954,0
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site1_TRITC_Day2.png,0.93605316,-3.979397,0
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site2_FITC_Day0.png,7.6021147,-2.242617,0
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site2_FITC_Day1.png,3.995193,-3.3693807,-1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site2_TRITC_Day2.png,-2.6690533,-0.9014346,0
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site3_FITC_Day0.png,3.7664723,-2.1265693,0
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site3_FITC_Day1.png,0.049960513,-2.7389252,0
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site4_FITC_Day0.png,7.028461,-2.4617872,0
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site4_FITC_Day1.png,-2.597975,-0.71029186,0
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site4_TRITC_Day2.png,-3.3165407,-1.1931474,0
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site1_FITC_Day0.png,8.982629,-2.9084985,0
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site1_FITC_Day1.png,4.214251,-2.4307103,0
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site1_TRITC_Day0.png,6.9615183,-2.33822,0
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site1_TRITC_Day2.png,-0.4989501,-2.8765345,0
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site2_FITC_Day0.png,13.1461315,-2.5634074,0
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site2_FITC_Day1.png,3.3228195,-2.929625,0
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site2_TRITC_Day2.png,-4.022223,-0.07150344,0
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site3_FITC_Day0.png,5.798954,-2.5510356,0
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site3_FITC_Day1.png,-2.5441597,-1.7146835,0
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site3_TRITC_Day0.png,4.8673615,-1.9899752,-1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site3_TRITC_Day2.png,-2.3983989,-1.5754005,0
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site4_FITC_Day0.png,2.078175,-3.0259633,0
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site4_FITC_Day1.png,-0.18145446,-2.0549588,0
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site4_TRITC_Day0.png,0.36676657,-1.3887317,0
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site4_TRITC_Day2.png,-2.6931443,-1.8199675,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site1_FITC_Day0.png,7.72116,-2.4505332,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site1_FITC_Day1.png,0.34023178,-2.4966195,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site1_FITC_Day2.png,5.967743,-4.7129536,-1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site1_TRITC_Day0.png,7.7778783,-2.558788,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site1_TRITC_Day1.png,0.2150917,-2.2137995,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site1_TRITC_Day2.png,6.3845234,-4.563228,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site2_FITC_Day0.png,7.502915,-2.6080706,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site2_FITC_Day1.png,9.178075,-2.9790258,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site2_FITC_Day2.png,-3.1293097,-1.6634518,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site2_TRITC_Day0.png,7.807356,-2.8462636,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site2_TRITC_Day1.png,9.057539,-2.9131043,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site2_TRITC_Day2.png,-3.1800523,-1.569318,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site3_FITC_Day0.png,8.641649,-2.9744601,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site3_FITC_Day1.png,-1.1034552,-3.3239002,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site3_FITC_Day2.png,-1.819341,-2.2382243,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site3_TRITC_Day0.png,8.501173,-2.9926772,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site3_TRITC_Day1.png,-1.0217035,-3.1698391,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site3_TRITC_Day2.png,-3.106178,-1.5987575,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site4_FITC_Day0.png,5.184095,-3.2657413,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site4_FITC_Day1.png,0.48260292,-3.3347843,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site4_FITC_Day2.png,3.1490564,-4.868659,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site4_TRITC_Day0.png,4.968858,-3.2247527,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site4_TRITC_Day1.png,1.2846323,-3.780224,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site4_TRITC_Day2.png,3.3286784,-4.894012,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site1_FITC_Day0.png,7.366705,-2.80344,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site1_FITC_Day1.png,10.004855,-4.2911434,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site1_FITC_Day2.png,2.9665017,-4.241712,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site1_TRITC_Day0.png,7.5493097,-3.023613,-1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site1_TRITC_Day1.png,10.777946,-3.748771,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site1_TRITC_Day2.png,3.434911,-4.549381,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site2_FITC_Day0.png,9.877685,-2.6591344,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site2_FITC_Day1.png,5.3168726,-3.427452,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site2_FITC_Day2.png,-1.2816807,-2.458608,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site2_TRITC_Day0.png,9.879795,-2.6736443,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site2_TRITC_Day1.png,5.3718553,-3.282978,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site2_TRITC_Day2.png,-0.9483684,-2.6278229,-1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site3_FITC_Day0.png,9.953808,-4.245292,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site3_FITC_Day1.png,-1.8090546,-2.8280983,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site3_FITC_Day2.png,-2.0178545,-2.3332977,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site3_TRITC_Day0.png,5.0692267,-3.986666,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site3_TRITC_Day1.png,0.82843244,-4.156415,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site3_TRITC_Day2.png,-1.6119428,-2.8016584,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site4_FITC_Day0.png,2.7026558,-2.9507883,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site4_FITC_Day1.png,1.0599513,-2.7603416,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site4_FITC_Day2.png,-0.46729696,-3.8219059,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site4_TRITC_Day0.png,2.6342945,-2.9719858,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site4_TRITC_Day1.png,1.2595341,-2.805243,0
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site4_TRITC_Day2.png,0.9736756,-4.317493,0
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site1_FITC_Day1.png,4.3291235,-2.1538994,0
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site1_TRITC_Day2.png,-3.169148,-0.73721325,0
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site2_FITC_Day0.png,11.469645,-2.3631206,0
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site2_FITC_Day1.png,5.545806,-2.1394374,-1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site2_TRITC_Day2.png,-0.64843,-3.3849,-1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site3_FITC_Day1.png,-2.3728564,-1.9199859,0
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site3_TRITC_Day2.png,-4.2737565,0.26028642,0
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site4_FITC_Day0.png,0.18401702,-2.3842134,0
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site4_FITC_Day1.png,-2.8851116,-0.6366201,0
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site4_TRITC_Day2.png,-3.943189,-0.13156217,0
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site1_FITC_Day1.png,6.51974,-2.799898,0
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site1_FITC_Day2.png,-0.18778616,-2.9579012,0
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site1_TRITC_Day2.png,2.2627845,-4.3992205,0
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site2_FITC_Day0.png,13.156453,-2.579529,0
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site2_FITC_Day1.png,4.3674006,-2.991295,0
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site2_TRITC_Day2.png,-3.7217937,-1.0506113,0
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site3_FITC_Day0.png,0.25241488,-2.606859,0
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site3_FITC_Day1.png,-1.5649213,-2.1971142,0
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site3_FITC_Day2.png,-0.48309287,-3.0316334,0
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site3_TRITC_Day0.png,0.16989444,-1.6923233,0
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site3_TRITC_Day1.png,-2.2769654,-1.2047431,0
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site3_TRITC_Day2.png,2.9421315,-4.7535906,0
