file_path,mean_score
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A3_500nM_BT549_site4_TRITC_Day1.png,109.18
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A3_500nM_BT549_site4_TRITC_Day2.png,94.12
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site1_FITC_Day0.png,74.15
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site1_FITC_Day1.png,31.01
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site1_FITC_Day2.png,44.32
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site1_Hoechst.png,8.14
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site1_TRITC_Day0.png,22.54
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site1_TRITC_Day1.png,77.31
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site1_TRITC_Day2.png,100.79
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site2_FITC_Day0.png,60.08
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site2_FITC_Day1.png,43.82
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site2_FITC_Day2.png,36.9
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site2_Hoechst.png,5.43
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site2_TRITC_Day0.png,19.33
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site2_TRITC_Day1.png,95.19
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site2_TRITC_Day2.png,83.53
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site3_FITC_Day0.png,75.39
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site3_FITC_Day1.png,16.46
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site3_FITC_Day2.png,38.84
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site3_Hoechst.png,7.81
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site3_TRITC_Day0.png,32.0
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site3_TRITC_Day1.png,53.98
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site3_TRITC_Day2.png,101.69
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site4_FITC_Day0.png,76.75
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site4_FITC_Day1.png,41.74
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site4_FITC_Day2.png,31.29
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site4_Hoechst.png,8.63
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site4_TRITC_Day0.png,29.25
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site4_TRITC_Day1.png,102.76
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_250nM_BT549_site4_TRITC_Day2.png,76.67
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site1_FITC_Day0.png,48.9
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site1_FITC_Day1.png,24.6
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site1_FITC_Day2.png,17.24
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site1_Hoechst.png,7.39
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site1_TRITC_Day0.png,16.04
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site1_TRITC_Day1.png,66.94
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site1_TRITC_Day2.png,44.05
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site2_FITC_Day0.png,47.12
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site2_FITC_Day1.png,18.59
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site2_FITC_Day2.png,43.31
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site2_Hoechst.png,6.11
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site2_TRITC_Day0.png,16.06
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site2_TRITC_Day1.png,45.08
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site2_TRITC_Day2.png,85.45
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site3_FITC_Day0.png,49.85
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site3_FITC_Day1.png,25.76
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site3_FITC_Day2.png,37.78
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site3_Hoechst.png,9.35
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site3_TRITC_Day0.png,17.8
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site3_TRITC_Day1.png,66.75
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site3_TRITC_Day2.png,84.78
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site4_FITC_Day0.png,47.36
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site4_FITC_Day1.png,14.69
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site4_FITC_Day2.png,27.58
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site4_Hoechst.png,7.17
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site4_TRITC_Day0.png,16.29
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site4_TRITC_Day1.png,39.16
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A4_500nM_BT549_site4_TRITC_Day2.png,65.25
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site1_FITC_Day0.png,113.39
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site1_FITC_Day1.png,20.27
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site1_FITC_Day2.png,39.07
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site1_Hoechst.png,6.16
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site1_TRITC_Day0.png,110.9
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site1_TRITC_Day1.png,6.81
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site1_TRITC_Day2.png,18.33
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site2_FITC_Day0.png,21.8
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site2_FITC_Day1.png,14.85
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site2_FITC_Day2.png,44.91
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site2_Hoechst.png,5.59
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site2_TRITC_Day0.png,7.29
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site2_TRITC_Day1.png,5.06
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site2_TRITC_Day2.png,20.35
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site3_FITC_Day0.png,45.04
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site3_FITC_Day1.png,27.67
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site3_FITC_Day2.png,32.22
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site3_TRITC_Day0.png,18.54
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site3_Hoechst.png,8.76
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site3_TRITC_Day1.png,6.31
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site3_TRITC_Day2.png,14.8
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site4_FITC_Day0.png,18.11
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site4_FITC_Day1.png,12.66
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site4_FITC_Day2.png,21.49
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site4_Hoechst.png,9.97
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site4_TRITC_Day0.png,8.67
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site4_TRITC_Day1.png,5.13
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_250nM_BT549_site4_TRITC_Day2.png,10.48
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site1_FITC_Day0.png,17.63
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site1_FITC_Day1.png,33.69
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site1_FITC_Day2.png,24.09
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site1_Hoechst.png,6.29
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site1_TRITC_Day0.png,8.41
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site1_TRITC_Day1.png,14.85
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site1_TRITC_Day2.png,11.25
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site2_FITC_Day0.png,33.56
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site2_FITC_Day1.png,22.77
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site2_FITC_Day2.png,31.62
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site2_Hoechst.png,5.85
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site2_TRITC_Day0.png,15.66
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site2_TRITC_Day1.png,10.59
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site2_TRITC_Day2.png,15.74
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site3_FITC_Day0.png,19.16
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site3_FITC_Day1.png,18.51
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site3_FITC_Day2.png,22.66
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site3_Hoechst.png,8.93
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site3_TRITC_Day0.png,7.68
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site3_TRITC_Day1.png,8.66
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site3_TRITC_Day2.png,13.44
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site4_FITC_Day0.png,13.38
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site4_FITC_Day1.png,19.45
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site4_FITC_Day2.png,11.09
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site4_Hoechst.png,8.13
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site4_TRITC_Day0.png,6.78
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site4_TRITC_Day1.png,11.24
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A5_500nM_BT549_site4_TRITC_Day2.png,5.76
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site1_FITC_Day0.png,11.34
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site1_FITC_Day1.png,10.18
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site1_FITC_Day2.png,14.76
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site1_Hoechst.png,5.29
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site1_TRITC_Day0.png,24.67
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site1_TRITC_Day1.png,19.51
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site1_TRITC_Day2.png,11.72
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site2_FITC_Day0.png,13.87
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site2_FITC_Day1.png,22.72
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site2_FITC_Day2.png,28.29
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site2_Hoechst.png,8.19
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site2_TRITC_Day0.png,28.26
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site2_TRITC_Day1.png,33.76
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site2_TRITC_Day2.png,21.09
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site3_FITC_Day0.png,13.44
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site3_FITC_Day1.png,13.28
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site3_FITC_Day2.png,24.64
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site3_Hoechst.png,8.53
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site3_TRITC_Day0.png,18.88
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site3_TRITC_Day1.png,20.15
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site3_TRITC_Day2.png,14.7
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site4_FITC_Day0.png,10.62
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site4_FITC_Day1.png,21.15
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site4_FITC_Day2.png,30.14
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site4_Hoechst.png,8.91
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site4_TRITC_Day0.png,20.51
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site4_TRITC_Day1.png,33.6
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_250nM_BT549_site4_TRITC_Day2.png,19.98
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site1_FITC_Day0.png,12.13
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site1_FITC_Day1.png,5.55
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site1_FITC_Day2.png,27.3
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site1_Hoechst.png,6.64
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site1_TRITC_Day0.png,22.3
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site1_TRITC_Day1.png,8.23
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site1_TRITC_Day2.png,24.09
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site2_FITC_Day0.png,9.39
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site2_FITC_Day1.png,12.48
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site2_FITC_Day2.png,20.31
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site2_Hoechst.png,7.32
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site2_TRITC_Day0.png,13.98
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site2_TRITC_Day1.png,18.21
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site2_TRITC_Day2.png,19.58
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site3_FITC_Day0.png,8.76
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site3_FITC_Day1.png,14.8
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site3_FITC_Day2.png,13.84
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site3_Hoechst.png,12.62
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site3_TRITC_Day0.png,11.24
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site3_TRITC_Day1.png,17.52
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site3_TRITC_Day2.png,11.01
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site4_FITC_Day0.png,10.12
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site4_FITC_Day1.png,18.3
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site4_FITC_Day2.png,17.64
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site4_Hoechst.png,10.95
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site4_TRITC_Day0.png,11.77
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site4_TRITC_Day1.png,21.76
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A6_500nM_BT549_site4_TRITC_Day2.png,12.88
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site1_FITC_Day0.png,103.22
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site1_FITC_Day1.png,40.54
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site1_FITC_Day2.png,36.12
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site1_Hoechst.png,7.17
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site1_TRITC_Day0.png,47.07
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site1_TRITC_Day1.png,88.2
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site1_TRITC_Day2.png,90.05
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site2_FITC_Day0.png,109.64
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site2_FITC_Day1.png,24.81
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site2_FITC_Day2.png,21.21
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site2_Hoechst.png,7.02
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site2_TRITC_Day0.png,61.64
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site2_TRITC_Day1.png,61.0
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site2_TRITC_Day2.png,55.34
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site3_FITC_Day0.png,59.56
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site3_FITC_Day1.png,18.16
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site3_FITC_Day2.png,29.88
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site3_Hoechst.png,12.6
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site3_TRITC_Day0.png,26.28
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site3_TRITC_Day1.png,46.75
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site3_TRITC_Day2.png,69.91
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site4_FITC_Day0.png,57.89
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site4_FITC_Day1.png,26.74
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site4_FITC_Day2.png,13.02
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site4_Hoechst.png,9.41
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site4_TRITC_Day0.png,24.64
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site4_TRITC_Day1.png,68.69
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_250nM_BT549_site4_TRITC_Day2.png,37.62
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site1_FITC_Day0.png,42.54
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site1_FITC_Day1.png,20.15
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site1_FITC_Day2.png,21.47
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site1_Hoechst.png,7.52
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site1_TRITC_Day0.png,17.74
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site1_TRITC_Day1.png,38.97
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site1_TRITC_Day2.png,47.88
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site2_FITC_Day0.png,62.73
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site2_FITC_Day1.png,20.42
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site2_FITC_Day2.png,15.89
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site2_Hoechst.png,10.65
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site2_TRITC_Day0.png,27.37
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site2_TRITC_Day1.png,46.17
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site2_TRITC_Day2.png,32.8
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site3_FITC_Day0.png,27.58
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site3_FITC_Day1.png,31.65
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site3_FITC_Day2.png,18.83
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site3_Hoechst.png,9.91
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site3_TRITC_Day0.png,12.37
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site3_TRITC_Day1.png,62.08
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site3_TRITC_Day2.png,38.84
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site4_FITC_Day0.png,38.96
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site4_FITC_Day1.png,8.74
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site4_FITC_Day2.png,17.85
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site4_Hoechst.png,10.68
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site4_TRITC_Day0.png,16.62
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site4_TRITC_Day1.png,20.85
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A7_500nM_BT549_site4_TRITC_Day2.png,43.52
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A8_250nM_BT549_site1_FITC_Day0.png,11.97
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A8_250nM_BT549_site1_FITC_Day1.png,13.11
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A8_250nM_BT549_site1_FITC_Day2.png,39.26
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A8_250nM_BT549_site1_Hoechst.png,6.57
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A8_250nM_BT549_site1_TRITC_Day0.png,30.24
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-A8_250nM_BT549_site1_TRITC_Day1.png,30.33
